User ID	Tracks ID	Tracks Name	Time_Release_Track	Plays	Likes	Repost
352	1042986118	Peel Seamus - Strawberry Hills	23 September 2019	3	0:00	0:30
352	1042985968	Peel Seamus - One of Those Springs	23 September 2019	2	1	0:00
352	1042985719	Peel Seamus - The Morning Sun	23 September 2019	2	0:00	0:30
352	1042985524	Peel Seamus - Funcrusher Minus	23 September 2019	1	0:00	0:30
352	1042984306	Peel Seamus - Forever On My Mind	23 September 2019	2	0:00	0:30
352	1042984096	Peel Seamus - Valve POD	23 September 2019	8	0:00	0:30
352	679969934	Peel Seamus - Black Mesa	23 September 2019	2,481	94	13
352	682346174	Conforce - Dawn Chorus (140DSR)	17 September 2019		8,657	454
352	668483693	Peel Seamus - Susurro (138DSR)	20 August 2019		5,344	239
352	1042985914	Random XS - Give Your Body (Delta Funktionen 3AM Mix)	16 August 2019	144	16	2
352	1042985563	Random XS - Give Your Body (Lost Trax Remix)	16 August 2019	7	0:00	0:30
352	536165709	Random XS - Give Your Body (Fixed)	16 August 2019	13.1K	585	58
352	1042987558	Claro Intelecto - The Thunderdome	21 June 2019	6	1	0:00
352	1042986544	Claro Intelecto - Sniffer Dogs	21 June 2019	1	1	1
352	1042986382	Claro Intelecto - Sirens	21 June 2019	2	0:00	0:30
352	629461320	Claro Intelecto - Messages	21 June 2019	11.1K	556	60
352	1042987579	Redshape - A New Home	14 June 2019	6	1	0:00
352	1042987105	Redshape - Android Malfunction	14 June 2019	4	1	0:00
352	1042987087	Redshape - Bishop	14 June 2019	7	2	0:00
352	1042986796	Redshape - Passengers	14 June 2019	3	0:00	0:30
352	635947770	John Beltran - Hallo Androiden (DSR-D5)	13 June 2019		4,328	183
352	1042987939	Artefakt - The Fifth Planet (Evigt Mörker Remix)	17 May 2019	9	0:00	0:30
352	1042986031	Artefakt - The Blue Hour (Valentino Mora Cosmic Trans Rephase)	17 May 2019	31	2	1
352	1042984249	Artefakt - Tapeloop (Polar Inertia Remix)	17 May 2019	36	2	1
352	617435004	Artefakt - The Fifth Planet (Forest Drive West Remix)	17 May 2019	11.1K	649	82
352	618506466	Claro Intelecto - Forgotten Wasteland (136DSR)	10 May 2019	9,837	459	46
352	618505947	Redshape - Android Malfunction (137DSR)	10 May 2019	5,424	179	21
352	1042988185	Mike Golding - Source Codes	3 May 2019	1	1	0:00
352	1042986652	Mike Golding - Semaphores	3 May 2019	3	1	0:00
352	1042985116	Mike Golding - Game of Chance	3 May 2019	4	1	0:00
352	1042983349	Mike Golding - Boosenbender	3 May 2019	2	1	0:00
352	611113446	Artefakt - Remixed (DSR-C14)	25 April 2019		13.8K	630
352	1042985482	Conforce - Haedron	12 April 2019	1	0:00	0:30
352	1042985368	Conforce - Scorched Earth	12 April 2019	0:00	0:30	Conforce - Scorched Earth
352	1042984456	Conforce - Muon Transverse Momentum	12 April 2019	1	0:00	0:30
352	1042983958	Conforce - Quantum Phaser	12 April 2019	4	2	0:00
352	603775761	Mike Golding - The Beginning EP (135DSR)	10 April 2019		3,020	110
352	596028849	Conforce - Haedron EP (134DSR)	26 March 2019	4,447	197	27
352	1042988158	Gunnar Haslam - Port Sommeil	18 March 2019	0:00	0:30	Gunnar Haslam - Port Sommeil
352	1042986097	Gunnar Haslam - Azote du Guano	18 March 2019	0:00	0:30	Gunnar Haslam - Azote du Guano
352	574635429	Gunnar Haslam - Cacique de Poyais	18 March 2019	11.7K	512	51
352	1042987291	VC-118A - FM	15 March 2019	4	3	0:00
352	1042986949	VC-118A - Cloak	15 March 2019	3	2	0:00
352	1042986196	VC-118A - Inside	15 March 2019	8	4	0:00
352	1042986085	VC-118A - Time Variant	15 March 2019	3	2	0:00
352	1042985851	VC-118A - Channel	15 March 2019	8	4	0:00
352	1042985290	VC-118A - Dither	15 March 2019	11	2	0:00
352	1042984906	VC-118A - Metric Spaces	15 March 2019	2	2	0:00
352	1042984744	VC-118A - Integrated Circuits	15 March 2019	5	1	0:00
352	1042984357	VC-118A - Glow	15 March 2019	3	3	0:00
352	1042984093	VC-118A - Tide	15 March 2019	3	2	0:00
352	1042984021	VC-118A - No More Words	15 March 2019	2	1	0:00
352	1042983373	VC-118A - Hiss	15 March 2019	3	2	0:00
352	578426460	VC-118A - PCB	15 March 2019	7,528	385	28
352	585809649	Gunnar Haslam - Cacique De Poyais EP (133DSR)	6 March 2019	6,182	234	27
352	1042988302	Repeat - Drifting Sounds of Wikiki	22 February 2019	2	0:00	0:30
352	1042988254	Repeat - Tuesdays Hot Hit	22 February 2019	0:00	0:30	Repeat - Tuesdays Hot Hit
352	1042987453	Repeat - Deathbed Visions	22 February 2019	1	0:00	0:30
352	1042987429	Repeat - Fish Stew	22 February 2019	0:00	0:30	Repeat - Fish Stew
352	1042987309	Repeat - Hurrican Felix	22 February 2019	1	0:00	0:30
352	1042986046	Repeat - G-Thing	22 February 2019	29	1	0:00
352	1042984849	Repeat - Lilt-A	22 February 2019	0:00	0:30	Repeat - Lilt-A
352	1042984060	Repeat - Tomorrows People	22 February 2019	1	0:00	0:30
352	562880790	Repeat - End Up	22 February 2019	3,617	87	12
352	556774296	VC-118A - Inside (130DSR)	10 January 2019	11.2K	661	89
352	555843531	Random XS - Give Your Body (Incl. Delta Funktionen & Lost Trax Remixes) (DSR-X15)	8 January 2019	26.6K	1,271	80
352	555841107	Sam McQueen - Sephoria EP (DSR-X18)	8 January 2019		2,325	91
352	1042988212	Indio - Winter Long	14 December 2018	1	0:00	0:30
352	1042987711	Sam McQueen - Simple Pleasures	14 December 2018	2	0:00	0:30
352	1042987312	Indio - Blue Fantasy	14 December 2018	1	0:00	0:30
352	1042985866	Sam McQueen - Outer Drive	14 December 2018	1	1	0:00
352	1042985578	Sam McQueen - Yemia	14 December 2018	1	1	0:00
352	1042985491	Sam McQueen - Fourteen Days	14 December 2018	0:00	0:30	Sam McQueen - Fourteen Days
352	1042985278	Sam McQueen - Inception	14 December 2018	1	1	0:00
352	1042985263	Sam McQueen - Graduated Frequencies	14 December 2018	0:00	0:30	Sam McQueen - Graduated Frequencies
352	1042984330	Indio - Nolita	14 December 2018	0:00	0:30	Indio - Nolita
352	1042983973	Indio - Inca	14 December 2018	1	0:00	0:30
352	544326423	Repeat - Repeats (DSR-X19)	13 December 2018		5,032	91
352	542451207	Indio - Inca EP (DSR-X17)	10 December 2018	3,535	131	22
352	1042988020	VC-118A - Sepia	30 November 2018	3	2	0:00
352	1042987432	VC-118A - Vaxna	30 November 2018	5	2	0:00
352	1042984024	VC-118A - 25h	30 November 2018	4	2	0:00
352	1042983484	VC-118A - Versicolor	30 November 2018	8	1	1
352	1042985587	BNJMN - Hypnagogia Pt. 1	19 November 2018	1	1	0:00
352	1042985437	BNJMN - Over White Peaks	19 November 2018	3	0:00	0:30
352	1042985287	BNJMN - Theta Wave	19 November 2018	2	1	0:00
352	1042985185	BNJMN - Hypnagogia Pt. 2	19 November 2018	7	1	0:00
352	1042984048	BNJMN - Indub	19 November 2018	10	2	0:00
352	1042984027	BNJMN - Swarm	19 November 2018	1	0:00	0:30
352	1042984012	BNJMN - Glowed	19 November 2018	2	0:00	0:30
352	1042983253	BNJMN - Moth Lines	19 November 2018	5	2	0:00
352	532811739	BNJMN - Atoms Speak	19 November 2018	2,537	63	8
352	519636147	BNJMN - Titan Dome	19 November 2018	7,691	346	52
352	1042987279	Norken - Fern	9 November 2018	5	1	0:00
352	1042987060	Norken - Static	9 November 2018	1	1	0:00
352	1042984411	Norken - Walk	9 November 2018	12	1	0:00
352	511713477	Norken - Home	9 November 2018	4,001	148	21
352	526072959	BNJMN - Hypnagogia (131DSR)	7 November 2018		4,955	213
352	522732360	Norken - The Lost Day EP (9DSR)	31 October 2018	3,348	99	13
352	522726852	Vril - Anima Mundi (132DSR)	31 October 2018		8,911	428
352	1042988167	Yan Cook - Skafandr	29 October 2018	4	0:00	0:30
352	1042986238	Yan Cook - Dead Satellite	29 October 2018	57	2	0:00
352	1042985812	Yan Cook - Time Bend	29 October 2018	39	3	0:00
352	1042983430	Yan Cook - Second Sun	29 October 2018	17	0:00	0:30
352	518117988	VC-118A - Vaxna (DSR-X16)	22 October 2018	7,875	374	50
352	1042987480	Vril - Longius Astrum	15 October 2018	13	1	0:00
352	1042987255	Vril - Infinitum Eternis Anime	15 October 2018	25	3	0:00
352	1042987237	Vril - Iustus Est	15 October 2018	6	0:00	0:30
352	1042987018	Vril - Eos	15 October 2018	14	3	0:00
352	1042986604	Vril - Ilojim	15 October 2018	8	1	0:00
352	1042986388	Vril - Manium	15 October 2018	40	1	0:00
352	1042985965	Vril - Riese (Rework)	15 October 2018	59	1	0:00
352	1042985107	Vril - Spes	15 October 2018	14	1	0:00
352	1042985101	Vril - Anima Mundi	15 October 2018	15	1	0:00
352	1042984516	Vril - Haus (Rework)	15 October 2018	107	6	3
352	1042983997	Vril - Sine Fine	15 October 2018	26	2	0:00
352	1042983391	Vril - Statera Rerum	15 October 2018	28	2	0:00
352	512223318	Vril - In Via	15 October 2018	21K	972	154
352	504904455	Yan Cook - Dead Satellite EP (Inertia-8)	25 September 2018		15.6K	775
352	1042988305	Conforce - Aerial	29 June 2018	1	0:00	0:30
352	1042987921	Conforce - Vessel	29 June 2018	2	0:00	0:30
352	1042986061	Conforce - Zephyr	29 June 2018	1	0:00	0:30
352	1042983904	Conforce - Celestion	29 June 2018	0:00	0:30	Conforce - Celestion
352	1042985806	Artefakt - Falling Into the Light	22 June 2018	4	1	0:00
352	1042985149	Artefakt - The Blue Hour	22 June 2018	2	0:00	0:30
352	1042983532	Artefakt - Weltformel	22 June 2018	0:00	0:30	Artefakt - Weltformel
352	454527612	Conforce - Terra Modis EP (129dsr)	6 June 2018		9,022	367
352	1042988053	Yagya - Rigning Einn	1 June 2018	8	1	0:00
352	1042987804	Lost Trax - The Forest	1 June 2018	2	2	0:00
352	1042987792	Yagya - Rigning Þrjú	1 June 2018	17	1	0:00
352	1042987714	Lost Trax - B01	1 June 2018	55	4	1
352	1042987471	Lost Trax - The Eye	1 June 2018	1	1	0:00
352	1042987075	Yagya - Rigning Fjórir	1 June 2018	22	0:00	0:30
352	1042986808	Yagya - Rigning Níu	1 June 2018	94	4	1
352	1042986247	Lost Trax - Pulp	1 June 2018	4	2	0:00
352	1042986145	Yagya - Rigning Fimm	1 June 2018	5	0:00	0:30
352	1042985905	Yagya - Rigning Tíu	1 June 2018	9	0:00	0:30
352	1042985791	Yagya - Rigning Tvö	1 June 2018	170	2	0:00
352	1042985092	Lost Trax - Dominion	1 June 2018	3	2	0:00
352	1042984552	Yagya - Rigning Sex	1 June 2018	8	1	0:00
352	1042984498	Yagya - Rigning Átta	1 June 2018	35	0:00	0:30
352	1042984153	Yagya - Rigning Sjö	1 June 2018	4	0:00	0:30
352	448108584	Yagya - Rigning (2018)(dsr-x14)	23 May 2018		5,621	229
352	443804949	Artefakt - Falling Into The Light (dsr-c13)	14 May 2018	6,389	267	46
352	442650816	Lost Trax - Lost² (dsr-x13)	11 May 2018	6,078	273	42
352	1042988431	Yagya - Wind and Thunder	27 April 2018	49	2	0:00
352	1042987360	Yagya - But If These Words Are Heard	27 April 2018	2	0:00	0:30
352	1042986991	Yagya - Change	27 April 2018	3	2	0:00
352	1042986919	Yagya - When They Stood, They Let Down Their Wings	27 April 2018	2	0:00	0:30
352	1042986424	Yagya - We Lose Ourselves	27 April 2018	2	0:00	0:30
352	1042985716	Yagya - A Very Long Daydream	27 April 2018	0:00	0:30	Yagya - A Very Long Daydream
352	1042985680	Yagya - Like the Noise of Great Waters	27 April 2018	1	0:00	0:30
352	1042985059	Yagya - Their Blood Is Black and Yellow	27 April 2018	2	0:00	0:30
352	1042983655	Yagya - Choose	27 April 2018	3	1	0:00
352	1042983541	Yagya - As It Is	27 April 2018	12	0:00	0:30
352	1042986988	Yagya - Snowflake 1	13 April 2018	2	0:00	0:30
352	1042986403	Yagya - Snowflake 5	13 April 2018	0:00	0:30	Yagya - Snowflake 5
352	1042985470	Yagya - Snowflake 9	13 April 2018	1	0:00	0:30
352	1042985230	Yagya - Snowflake 6	13 April 2018	0:00	0:30	Yagya - Snowflake 6
352	1042985158	Yagya - Snowflake 8	13 April 2018	1	0:00	0:30
352	1042984888	Yagya - Snowflake 3	13 April 2018	1	0:00	0:30
352	1042984465	Yagya - Snowflake 7	13 April 2018	1	1	0:00
352	1042984213	Yagya - Snowflake 10	13 April 2018	1	0:00	0:30
352	1042983694	Yagya - Snowflake 2	13 April 2018	1	0:00	0:30
352	1042983508	Yagya - Snowflake 4	13 April 2018	2	0:00	0:30
352	1042987576	Jasper Wolff & Maarten Mittendorff - Tesseract (Sterac Dub)	26 March 2018	12	1	0:00
352	1042985497	Jasper Wolff & Maarten Mittendorff - Tesseract (Original Mix)	26 March 2018	5	0:00	0:30
352	1042984756	Jasper Wolff & Maarten Mittendorff - Hyperion	26 March 2018	11	3	1
352	409976646	Jasper Wolff & Maarten Mittendorff - Astrava	26 March 2018	6,367	216	29
352	1042987969	2000 And One - It Belongs to Me (Reprise)	9 February 2018	1	0:00	0:30
352	1042986184	2000 And One - Bowed	9 February 2018	2	0:00	0:30
352	1042985836	2000 And One - It Belongs to Me (Version)	9 February 2018	1	0:00	0:30
352	1042985221	2000 And One - Crystal	9 February 2018	2	1	0:00
352	388392302	Jasper Wolff & Maarten Mittendorff - Tesseract (128DSR)	24 January 2018	12.8K	508	67
352	379163102	2000 And One - Belongings EP (DSR-X12)	5 January 2018	10K	270	48
352	1042988287	Shlømo - Lali (Original Mix)	15 December 2017	1	1	0:00
352	1042988260	Shlømo - Lali (Tommy Four Seven Remix)	15 December 2017	6	1	0:00
352	1042988059	Shlømo - In Absentia: Tome 2	15 December 2017	12	2	0:00
352	1042986154	Shlømo - Tbilisian Cure	15 December 2017	15	3	1
352	358855592	Shlømo - In Absentia: Tome 2 (DSR-C12)	21 November 2017		20K	687
352	1042987918	Claro Intelecto - Amino Acid	17 November 2017	20	2	0:00
352	1042987894	Claro Intelecto - Sunshine	17 November 2017	49	3	0:00
352	1042987672	Claro Intelecto - Pantomime	17 November 2017	0:00	0:30	Claro Intelecto - Pantomime
352	1042987051	Claro Intelecto - Mr Stewart	17 November 2017	1	0:00	0:30
352	1042986673	Claro Intelecto - Another Life	17 November 2017	23	0:00	0:30
352	1042986487	Claro Intelecto - Ageless Eyes	17 November 2017	5	0:00	0:30
352	1042985545	Claro Intelecto - Portrait	17 November 2017	0:00	0:30	Claro Intelecto - Portrait
352	1042985257	Claro Intelecto - Guardian Angel	17 November 2017	6	0:00	0:30
352	1042985134	Claro Intelecto - Bite the Hand	17 November 2017	0:00	0:30	Claro Intelecto - Bite the Hand
352	1042984669	Claro Intelecto - Slither - The Way Home	17 November 2017	1	1	0:00
352	1042984651	Claro Intelecto - Through the Cosmos	17 November 2017	1	0:00	0:30
352	1042983511	Claro Intelecto - Eye Spy	17 November 2017	3	1	0:00
352	345295931	Claro Intelecto - Kozyrev's Mirror	17 November 2017	27.8K	1,251	143
352	1042986862	Q3A - Temple of Retribution	10 November 2017	1	0:00	0:30
352	1042986190	Q3A - Deva Station	10 November 2017	23	1	0:00
352	1042984126	Q3A - The Very End of You	10 November 2017	1	0:00	0:30
352	1042983898	Q3A - The Nameless Place	10 November 2017	1	0:00	0:30
352	1042987297	Lost Trax - The Saturnian System	3 November 2017	3	0:00	0:30
352	1042986775	Lost Trax - Self Destruct Sequence	3 November 2017	4	1	0:00
352	1042985581	Lost Trax - Birth	3 November 2017	87	1	1
352	1042984672	Lost Trax - The Sequel	3 November 2017	11	1	0:00
352	1042986106	Yan Cook - Flamingo	27 October 2017	7	1	0:00
352	1042985701	Yan Cook - Toucan	27 October 2017	3	0:00	0:30
352	1042984663	Yan Cook - Puffin	27 October 2017	29	3	0:00
352	1042984648	Yan Cook - Dialogue	27 October 2017	1	0:00	0:30
352	348673336	Claro Intelecto - Exhilarator (127DSR-LP)	26 October 2017	21.6K	782	93
352	348509858	Lost Trax - The Saturnian System/The Sequel (DSR-X11)	25 October 2017	8,927	356	47
352	346715417	Yan Cook - Dialogue EP (Inertia-7)	13 October 2017	12.9K	582	68
352	1042987963	Conforce - Simulation & Emulation	6 October 2017	0:00	0:30	Conforce - Simulation & Emulation
352	1042986790	Conforce - Tidal Gateway	6 October 2017	1	0:00	0:30
352	1042986181	Conforce - Autonomously Surpassed	6 October 2017	1	0:00	0:30
352	1042985404	Conforce - Inland Current	6 October 2017	1	1	0:00
352	1042984591	Conforce - Meuse-Plain	6 October 2017	1	0:00	0:30
352	1042984555	Conforce - ECCV Quay	6 October 2017	1	0:00	0:30
352	1042983901	Conforce - Fauna of Estuaries	6 October 2017	1	0:00	0:30
352	1042983673	Conforce - Seasonal Erosion	6 October 2017	0:00	0:30	Conforce - Seasonal Erosion
352	338972431	Conforce - Harnessed Life in Programmed Form	6 October 2017	7,121	319	49
352	344262128	Q3A - Deva Station EP (126DSR)	27 September 2017		8,944	263
352	1042988014	nthng - A Souls Search	22 September 2017	25	0:00	0:30
352	1042986598	nthng - Oralage	22 September 2017	35	5	0:00
352	1042983826	nthng - Turn to Gaia	22 September 2017	40	2	1
352	1042988179	Sawlin - Motion Keeper	15 September 2017	140	1	0:00
352	1042986685	Sawlin - Wired Evening	15 September 2017	2	0:00	0:30
352	1042986649	Sawlin - Easiness Supplier	15 September 2017	2	0:00	0:30
352	341486468	Conforce - Autonomous (124DSR)	8 September 2017	7,387	293	42
352	337954194	Sawlin - Motion Keeper (DSR-C11)	15 August 2017	22.8K	496	48
352	337283229	nthng - Turn To Gaia (125DSR)	10 August 2017		44.2K	1,950
352	1042988152	Claro Intelecto - Hurt	29 May 2017	2	1	0:00
352	1042987846	Gunnar Haslam - Kerallel	29 May 2017	3	1	0:00
352	1042987549	Vril - Lazar	29 May 2017	5	1	0:00
352	1042985440	Cameron - Construct	29 May 2017	1	0:00	0:30
352	1042985356	Shlømo - The Quest	29 May 2017	16	1	0:00
352	1042985254	The Invariants - Ritzy (feat. Elkan)	29 May 2017	12	1	0:00
352	1042985008	Artefakt - Anemic Cinema	29 May 2017	1	0:00	0:30
352	1042984336	Sentomea - Ease of Life	29 May 2017	2	0:00	0:30
352	1042988374	Rhine - De Bron	19 May 2017	2	0:00	0:30
352	1042986865	Rhine - Het Meer	19 May 2017	1	0:00	0:30
352	1042986367	Rhine - De Storm	19 May 2017	2	0:00	0:30
352	321750044	"VA - Cameron 10 (DSR-C10) 2x12"""	9 May 2017		9,138	397
352	1042987954	Norken - Shifting Towards	28 April 2017	2	0:00	0:30
352	1042986805	Norken - Southern Soul	28 April 2017	26	3	0:00
352	1042986634	Norken - More Frequencies	28 April 2017	3	1	0:00
352	1042987996	Sentomea - Fortitude Boogie	14 April 2017	0:00	0:30	Sentomea - Fortitude Boogie
352	1042987942	Sentomea - Reminiscent	14 April 2017	0:00	0:30	Sentomea - Reminiscent
352	1042987603	Sentomea - Relative Solace	14 April 2017	1	0:00	0:30
352	1042987198	Sentomea - Matter	14 April 2017	0:00	0:30	Sentomea - Matter
352	1042986034	Sentomea - Wander	14 April 2017	1	0:00	0:30
352	316989497	Sentomea - Fluid	14 April 2017	4,979	212	36
352	315192797	Rhine - De Storm EP - Delsin Records (DSR-C9)	30 March 2017		7,457	222
352	315192577	Norken - Southern Soul - Delsin Records (DSR-X10)	30 March 2017		10.2K	356
352	312511411	Sentomea - Preface (123DSR)	15 March 2017		5,452	166
352	1042988275	Artefakt - Tapestry	17 February 2017	1	0:00	0:30
352	1042987231	Artefakt - Return to Reason	17 February 2017	3	1	0:00
352	1042987201	Artefakt - Somatic Dreams	17 February 2017	2	2	0:00
352	1042986475	Artefakt - Fernweh	17 February 2017	1	1	0:00
352	1042986037	Artefakt - Kinship	17 February 2017	4	2	0:00
352	1042985611	Artefakt - Tapeloop 1	17 February 2017	37	3	0:00
352	1042984726	Artefakt - Entering the City	17 February 2017	8	3	0:00
352	305947006	Sven Weisemann - Seperate Paths EP - Delsin Records (121DSR)	3 February 2017		20.7K	905
352	1042987345	Redshape - Paris	20 January 2017	2	0:00	0:30
352	1042983313	Redshape - London	20 January 2017	8	0:00	0:30
352	302975481	Artefakt - Kinship - Delsin Records (122DSR)	16 January 2017		15.8K	583
352	301068988	Redshape - Best Of Live - Vol. 2 (120DSR)	5 January 2017		7,038	210
352	297536291	Yagya - Stars And Dust (118DSR-LP)	12 December 2016	6,563	203	36
352	1042987483	Conforce - TKY	5 December 2016	1	0:00	0:30
352	1042985590	Conforce - Similar Twinkling Lights	5 December 2016	2	0:00	0:30
352	1042985419	Conforce - Reverse	5 December 2016	2	0:00	0:30
352	1042985182	Conforce - P.O.D.	5 December 2016	6	1	0:00
352	1042987753	Yagya - Laniakea's Redshift	28 November 2016	3	1	0:00
352	1042987597	Yagya - Through the Zodiacal Cloud	28 November 2016	2	0:00	0:30
352	1042987330	Yagya - Crepuscular Rays Over the Horizon	28 November 2016	2	1	0:00
352	1042986898	Yagya - The Observable Universe	28 November 2016	31	1	1
352	1042986142	Yagya - Motes in the Moonlight	28 November 2016	1	0:00	0:30
352	1042985380	Yagya - Through the Sculptor Group	28 November 2016	33	1	1
352	1042984894	Yagya - Substorms On a Winter Night	28 November 2016	1	0:00	0:30
352	1042984189	Yagya - Young Suns of NGC 7129	28 November 2016	2	1	0:00
352	1042983778	Yagya - Train Station's Dustlight	28 November 2016	17	2	1
352	287318292	Yagya - The Great Attractor	28 November 2016	26.4K	1,028	140
352	1042987042	John Beltran - Dream Lover!	18 November 2016	0:00	0:30	John Beltran - Dream Lover!
352	1042986940	John Beltran - Gentle Boxes	18 November 2016	1	0:00	0:30
352	1042986727	John Beltran - Faux	18 November 2016	16	1	0:00
352	1042986418	John Beltran - Hurry Home the Trees Are Finally Green	18 November 2016	3	0:00	0:30
352	1042986343	John Beltran - Tennis	18 November 2016	3	0:00	0:30
352	1042986250	John Beltran - She Dwells with Beauty	18 November 2016	0:00	0:30	John Beltran - She Dwells with Beauty
352	1042985890	John Beltran - Under This Sky	18 November 2016	67	0:00	0:30
352	1042985788	John Beltran - A New Room	18 November 2016	0:00	0:30	John Beltran - A New Room
352	1042985401	John Beltran - S i n e M	18 November 2016	4	0:00	0:30
352	1042985251	John Beltran - Everything at Once	18 November 2016	47	1	0:00
352	1042984483	John Beltran - White Rainbows	18 November 2016	1	0:00	0:30
352	1042984318	John Beltran - Bursting Bloom	18 November 2016	0:00	0:30	John Beltran - Bursting Bloom
352	1042984240	John Beltran - Sea the Sun	18 November 2016	3	0:00	0:30
352	1042983871	John Beltran - Mother	18 November 2016	2	1	0:00
352	1042983577	John Beltran - Nine Sun	18 November 2016	1	0:00	0:30
352	1042983409	John Beltran - Lift	18 November 2016	2	0:00	0:30
352	1042983238	John Beltran - Spring Affects Him	18 November 2016	5	0:00	0:30
352	1042988494	Artefakt - Mirage (Original Mix)	28 October 2016	14	1	0:00
352	1042988047	Artefakt - Tidal	28 October 2016	3	0:00	0:30
352	1042987912	Artefakt - The Mental Universe	28 October 2016	13	2	0:00
352	1042985347	Artefakt - Mirage (Rework)	28 October 2016	5	1	0:00
352	290048485	Conforce - North To South - Part 2 (119DSR)	26 October 2016		9,738	358
352	284106184	John Beltran - Everything At Once (DSR-D4-LP)	22 September 2016		13.4K	401
352	283021266	Artefakt - The Mental Universe (DSR-C8)	15 September 2016		14.6K	600
352	1042988107	BNJMN - Droid (Cassegrain Remix)	1 July 2016	0:00	0:30	BNJMN - Droid (Cassegrain Remix)
352	1042985335	BNJMN - Droid (Original Mix)	1 July 2016	0:00	0:30	BNJMN - Droid (Original Mix)
352	1042985125	BNJMN - Droid (Inland Remix)	1 July 2016	2	0:00	0:30
352	1042986001	Tom Dicicco - Morph Cycle	13 May 2016	1	0:00	0:30
352	1042985707	Tom Dicicco - Extracting the Error	13 May 2016	2	0:00	0:30
352	1042985377	Tom Dicicco - Fallen Spaces	13 May 2016	2	0:00	0:30
352	1042984108	Tom Dicicco - A Prayer for Jupiter	13 May 2016	1	0:00	0:30
352	263569213	BNJMN - Droid EP (Inertia-6)	11 May 2016		14.5K	408
352	1042987900	Shlømo - In Absentia (feat. PVNV)	29 April 2016	1	1	0:00
352	1042987618	Shlømo - Escape from the Void	29 April 2016	26	3	0:00
352	1042987555	Shlømo - Poison River	29 April 2016	0:00	0:30	Shlømo - Poison River
352	1042985728	Shlømo - Escape from the Poison River (Artefakt Collage)	29 April 2016	8	2	0:00
352	260000014	Tom Dicicco - Shadows & Tears (117DSR)	20 April 2016		10.5K	378
352	1042985515	A Made Up Sound - I Repeat	15 April 2016	1	0:00	0:30
352	1042985065	A Made Up Sound - Thin Air	15 April 2016	1	0:00	0:30
352	1042984282	A Made Up Sound - All Out	15 April 2016	2	1	0:00
352	258957841	A Made Up Sound - Waybackmachine	15 April 2016	5,770	221	29
352	257423485	Shlømo - In Absentia: Tome 1 (DSR-C7)	5 April 2016		21.7K	891
352	1042988062	Conforce - Synchronized	28 March 2016	0:00	0:30	Conforce - Synchronized
352	1042987294	Conforce - Eclipse	28 March 2016	1	1	0:00
352	1042987147	Conforce - Betray the Opponent	28 March 2016	0:00	0:30	Conforce - Betray the Opponent
352	1042984636	Conforce - Dark Days	28 March 2016	3	0:00	0:30
352	1042986166	Area Forty_One - Orbiting	18 March 2016	5	1	0:00
352	1042986064	Area Forty_One - Consolation	18 March 2016	5	1	0:00
352	1042985947	Area Forty_One - Voyage	18 March 2016	36	1	2
352	1042983571	Area Forty_One - Nocturnal Passions Part II	18 March 2016	6	0:00	0:30
352	249637208	A Made Up Sound - Thin Air (116DSR)	1 March 2016		21.8K	679
352	247334984	Conforce - North To South Part 1 (115DSR)	16 February 2016		13.8K	538
352	1042985275	Gunnar Haslam - Sirenik	15 February 2016	0:00	0:30	Gunnar Haslam - Sirenik
352	1042985239	Gunnar Haslam - Hellegat	15 February 2016	0:00	0:30	Gunnar Haslam - Hellegat
352	1042984867	Gunnar Haslam - Athabaskan Languages	15 February 2016	0:00	0:30	Gunnar Haslam - Athabaskan Languages
352	1042983892	Gunnar Haslam - Sarsi	15 February 2016	0:00	0:30	Gunnar Haslam - Sarsi
352	245219025	Area Forty_One - Nocturnal Passions Pt. II (DSR-E8)	3 February 2016	13.4K	594	76
352	1042988173	Blair French - Frames	1 February 2016	0:00	0:30	Blair French - Frames
352	1042986922	Blair French - Window Frost	1 February 2016	0:00	0:30	Blair French - Window Frost
352	1042986415	Blair French - Silver Ink and the Rotating Sun	1 February 2016	0:00	0:30	Blair French - Silver Ink and the Rotating Sun
352	1042985977	Blair French - Moonrise Train	1 February 2016	0:00	0:30	Blair French - Moonrise Train
352	1042985353	Blair French - Last of a Fading Memory	1 February 2016	1	0:00	0:30
352	1042984645	Blair French - Before Mornings Arrival	1 February 2016	0:00	0:30	Blair French - Before Mornings Arrival
352	1042984288	Blair French - Debris	1 February 2016	0:00	0:30	Blair French - Debris
352	1042984165	Blair French - Through the Blinds	1 February 2016	4	1	0:00
352	1042983592	Blair French - No Receipt (Things You Can't Take Back)	1 February 2016	1	0:00	0:30
352	1042983343	Blair French - Star Dust	1 February 2016	0:00	0:30	Blair French - Star Dust
352	1042987507	Q3A - Untitled 4	25 January 2016	25	1	0:00
352	1042985884	Q3A - Untitled 3	25 January 2016	7	0:00	0:30
352	1042985212	Q3A - Untitled 2	25 January 2016	19	1	0:00
352	1042984924	Q3A - Untitled 1	25 January 2016	5	0:00	0:30
352	241570614	Gunnar Haslam - Athabaskan Languages (DSR-C6)	12 January 2016		12.4K	470
352	240836833	Blair French - Through The Blinds (DSR-D2)	8 January 2016		6,940	194
352	1042988140	D5 - Stem Cell	14 December 2015	0:00	0:30	D5 - Stem Cell
352	1042987336	D5 - Lab Work	14 December 2015	0:00	0:30	D5 - Lab Work
